distance,noise,users,throughput,latency,packet_loss
9.188907836403398,0.034691062788374145,5,26.555460817983004,32.1278156728068,0.125
1.273890194404737,0.003986766843235179,2,87.63054902797631,5.547780388809474,0.0
4.699217906861723,0.09599291344720161,4,52.00391046569139,21.648435813723445,0.125
7.479356218823452,0.1099810358479392,6,44.60321890588274,23.958712437646902,0.0
1.0428398643582182,0.05297744544242678,3,85.78580067820891,6.585679728716436,0.0
7.917636027563673,0.1105905559272613,6,36.16181986218164,27.960272055127348,0.0625
3.6467070854200117,0.2969238005180916,6,45.01646457289994,25.668414170840023,0.1875
2.5471551332203424,0.1982050315345727,1,71.76422433389828,12.844310266440685,0.125
7.393436435858845,0.09577358359848433,6,38.78281782070577,26.91187287171769,0.0625
3.097537416343105,0.15641598434897083,2,78.51231291828448,9.19507483268621,0.0
5.5950355198356485,0.15658253261271202,3,31.774822400821762,31.315071039671295,0.3125
8.0219155059713,0.040765302641763056,3,50.8904224701435,20.5438310119426,0.0
1.565376452620249,0.011410494809284721,5,77.17311773689875,10.630752905240499,0.0
1.892559036828097,0.2920459466641719,9,19.787204815859525,39.16011807365619,0.4375
4.207225680208831,0.20683487355888655,3,51.21387159895585,22.28945136041766,0.1875
4.088142230450869,0.26198385647060524,9,27.55928884774565,34.17628446090174,0.25
7.868376944804301,0.12927035301385703,3,39.158115275978496,26.4867538896086,0.125
8.649490816261892,0.06408408069694592,3,47.752545918690544,21.798981632523784,0.0
3.7357866423160093,0.22165079198411242,8,26.071066788419955,35.096573284632015,0.3125
7.354464331271059,0.0394154901884301,2,44.727678343644705,23.958928662542117,0.125
9.068081721489166,0.08051368364439204,3,45.65959139255417,22.636163442978333,0.0
1.3067751921974533,0.16804273639123984,7,34.966124039012726,31.863550384394905,0.375
5.27217568572525,0.154897166506876,5,52.38912157137375,21.1693513714505,0.0625
8.114793350146378,0.03215213185384108,8,35.4260332492681,28.229586700292757,0.0
5.787429754390562,0.10530132605675939,3,49.562851228047194,22.324859508781124,0.125
5.926765951569317,0.07325924020930366,8,40.116170242153416,26.978531903138634,0.0625
4.608536691925492,0.09061071930484084,1,61.45731654037254,16.967073383850984,0.125
6.262482397856763,0.2519836824456354,1,46.93758801071618,23.399964795713526,0.1875
9.243499626198286,0.15229663667375726,2,35.28250186900857,27.736999252396572,0.125
5.3613504920727095,0.08606142322666387,7,52.19324753963645,21.22270098414542,0.0
7.396230186651035,0.18546147999815396,1,41.26884906674482,25.66746037330207,0.1875
5.95077939094123,0.14665010997484637,4,45.74610304529385,24.15155878188246,0.125
5.3626398813192875,0.25337816623575543,8,30.43680059340356,32.10027976263858,0.1875
3.149433806695038,0.11644993235474223,8,60.25283096652481,18.298867613390076,0.0
1.2194639218902705,0.03158159304779936,2,69.15268039054865,14.81392784378054,0.1875
8.121939416639837,0.198989386304888,6,16.39030291680082,37.74387883327967,0.25
5.483552632324724,0.14832201888065683,7,32.83223683837639,30.842105264649447,0.1875
7.579165100204799,0.02774280821888171,9,28.854174498976008,31.783330200409598,0.0625
3.305393169678427,0.008543717105086423,2,71.22303415160786,12.735786339356853,0.0625
4.792744666287668,0.05032765814641866,3,67.03627666856167,14.085489332575335,0.0
8.59331193803129,0.1803586904331041,6,14.033440309843542,38.68662387606258,0.25
5.618989842715886,0.22044796289705576,10,35.65505078642056,29.362979685431775,0.0625
6.975760133108048,0.009916577285006412,2,59.12119933445976,16.951520266216097,0.0
1.4510040882649884,0.10580142677496002,1,83.49497955867506,7.527008176529977,0.0625
2.723869390862685,0.19544470407413675,1,64.63065304568657,16.32273878172537,0.1875
5.952067214890058,0.1818878292933886,2,57.989663925549706,18.029134429780115,0.0625
5.756522904149136,0.2415274524144994,4,46.71738547925432,23.763045808298273,0.125
6.15014030094813,0.23819356149903972,2,44.49929849525935,24.67528060189626,0.1875
7.969574138756817,0.16964231146925546,6,23.40212930621591,34.31414827751364,0.1875
4.945629346957514,0.15777713288864004,7,41.77185326521243,26.641258693915027,0.125
5.133414764247785,0.17328843932176682,4,49.83292617876107,22.51682952849557,0.125
1.7354611047148236,0.02794376304805002,5,76.32269447642588,10.970922209429647,0.0
3.6285509633330335,0.19622742444160016,7,42.10724518333483,27.132101926666067,0.1875
1.1225480568086548,0.28390261618606,2,63.38725971595673,17.745096113617308,0.25
9.497526289366403,0.03624252336015027,7,31.51236855316799,29.495052578732807,0.0
7.424023320020558,0.15715039196537522,3,47.62988339989721,22.473046640041115,0.0625
8.80649725119148,0.03877152549284097,3,34.467513744042606,28.36299450238296,0.125
2.570204501293142,0.059374015325622614,10,44.64897749353429,26.390409002586285,0.125
9.747551914103308,0.0020193631319001537,10,21.262240429483455,34.49510382820662,0.0
4.418479800549058,0.1378160234582956,2,65.65760099725472,14.961959601098116,0.0625
1.6611843829016106,0.14424910878313518,9,58.444078085491945,19.947368765803223,0.0625
2.502109374198481,0.003980321925961483,5,72.48945312900759,12.504218748396962,0.0
8.265644179707664,0.2926503272010091,8,9.67177910146168,41.03128835941533,0.25
2.448140136544902,0.004017650763243196,2,81.75929931727549,7.896280273089804,0.0
6.809431620331673,0.1779344745835156,4,41.45284189834163,25.868863240663345,0.125
1.1123974225960387,0.18741744017455603,2,57.18801288701981,20.84979484519208,0.3125
4.510747287235602,0.27746584252307926,5,31.196263563821987,32.146494574471205,0.3125
7.001738711846033,0.13364394197266014,5,31.241306440769833,30.87847742369207,0.1875
8.235550715611122,0.13055572095214077,1,37.072246421944385,27.346101431222245,0.1875
1.6815601860093015,0.14763300091223303,5,70.3421990699535,13.988120372018603,0.0625
5.138388236243049,0.2615202164091944,3,46.55805881878476,24.151776472486098,0.1875
4.1354692637164465,0.06164532951978003,5,58.07265368141777,18.895938527432893,0.0625
4.531222957216629,0.15109888091370804,9,50.343885213916856,22.56244591443326,0.0
9.802692553257302,0.10459423700541243,8,26.98653723371349,31.605385106514603,0.0
8.859979467073224,0.09188693614592498,6,12.700102664633874,39.21995893414645,0.25
3.758287662988788,0.24501812650265847,6,25.708561685056054,35.26657532597758,0.375
3.160505039172256,0.23143759732194016,4,53.44747480413872,21.69601007834451,0.1875
2.9286809462415,0.12976142420453354,2,66.8565952687925,15.107361892483,0.125
1.0782203748829875,0.2382623987395105,9,36.358898125585064,31.281440749765977,0.3125
9.212740135126971,0.2646838611105573,2,29.186299324365137,30.800480270253942,0.1875
9.792590629330004,0.028147214911828276,5,36.03704685334998,27.085181258660008,0.0
9.607987548221654,0.00017727605060406936,7,30.960062258891725,29.71597509644331,0.0
2.6931737166079377,0.1556636165338444,9,47.034131416960314,25.136347433215875,0.125
1.9615962365397164,0.2956095847818449,3,49.94201881730142,24.048192473079432,0.3125
2.850299146097229,0.07650122148271378,3,76.74850426951386,10.200598292194458,0.0
6.438885138329984,0.20102562642064553,8,31.30557430835009,31.127770276659966,0.125
2.770163993593468,0.07543613590055703,3,70.89918003203266,13.165327987186936,0.0625
8.052631766553457,0.1295520266228208,7,32.48684116723271,29.730263533106914,0.0625
6.614173942239435,0.21500378282020188,5,26.929130288802824,33.22834788447887,0.25
3.0161931971761757,0.0574018814715463,6,60.66903401411912,18.15738639435235,0.0625
6.596828658961163,0.1279270305496166,8,30.51585670519418,31.443657317922327,0.125
3.3488033333430254,0.22612219604635486,9,18.755983333284874,38.94760666668605,0.375
9.47309297119701,0.057646338672861605,10,16.384535144014947,37.071185942394024,0.0625
3.3826894642350256,0.030076445246767912,4,71.08655267882487,12.765378928470051,0.0
5.820048274719425,0.20456114041116485,10,28.39975862640287,32.89009654943885,0.125
9.400915109366835,0.264812137867602,10,10.495424453165825,40.05183021873367,0.125
1.7479898214285376,0.26347026695845344,10,23.760050892857308,37.24597964285708,0.375
5.1401893456349175,0.20793510951016597,7,40.799053271825414,27.030378691269835,0.125
8.396593164359867,0.02524520648520315,3,49.01703417820066,21.293186328719734,0.0
1.4752160797445135,0.2666209261223287,8,37.373919601277436,30.575432159489026,0.3125
7.050688119987584,0.29641624794002447,7,0,49.60137623997517,0.5
6.686116891705151,0.1027139333096407,2,41.81941554147424,25.7472337834103,0.1875
9.007869649666734,0.10514897206637681,4,36.71065175166633,27.140739299333468,0.0625
8.812050781178016,0.1946973878714569,5,34.68974609410992,28.24910156235603,0.0625
4.239875476862875,0.17686162908335543,6,42.050622615685626,26.85475095372575,0.1875
6.450106671722143,0.1321049798376375,7,27.99946664138929,32.775213343444285,0.1875
8.321103082417203,0.17604612278078288,7,6.144484587913979,42.767206164834406,0.3125
9.847369630089503,0.07932037523837153,9,23.763151849552486,33.194739260179006,0.0
6.106662340816249,0.2226691702567692,10,14.466688295918757,39.7133246816325,0.25
7.001304439859665,0.09660481519122853,2,58.993477800701676,17.002608879719332,0.0
7.084674626899174,0.2449996992005499,4,27.576626865504124,32.669349253798345,0.25
6.821005537962316,0.00265145760918819,7,44.89497231018842,24.142011075924632,0.0
3.75497305311942,0.1894419783367541,1,71.9751347344029,12.13494610623884,0.0625
9.485105099321384,0.19584814253583852,1,43.32447450339308,23.595210198642768,0.0625
6.211508518701946,0.08127126902081923,3,59.94245740649027,16.92301703740389,0.0
2.071593445399709,0.08616756248289667,1,74.14203277300146,11.893186890799418,0.125
1.2467804909412736,0.29304304855428714,10,45.01609754529363,26.868560981882545,0.1875
3.8554368768641973,0.22020042605986898,6,31.47281561567901,32.33587375372839,0.3125
6.852735062519012,0.0369737407811103,8,29.23632468740493,31.955470125038026,0.125
4.2979718679241,0.16659497135180126,5,38.5101406603795,28.595943735848202,0.25
4.2135286331199495,0.20550295087967646,7,39.18235683440025,28.3020572662399,0.1875
6.033903498481552,0.1856452742840882,1,48.080482507592244,22.942806996963103,0.1875
5.039005174563038,0.022848556018669672,2,68.8049741271848,13.078010349126076,0.0
9.316403330279782,0.05551716090434544,8,23.167983348601098,33.75780666055957,0.0625
2.583178466198399,0.21491762794885041,4,62.584107669008006,17.4163569323968,0.125
6.171859653412557,0.1986390450918641,8,32.64070173293722,30.593719306825115,0.125
6.692077863731911,0.23103932098715135,7,45.53961068134044,23.88415572746382,0.0
9.96534549164714,0.07914983608563939,3,22.423272541764305,33.805690983294284,0.1875
7.343515025267,0.23784761127211618,10,8.282424873665008,42.187030050534,0.25
9.704774718248219,0.10840407766122918,10,2.7261264087589154,43.784549436496434,0.1875
2.4006013818307927,0.2733008745884419,1,53.74699309084603,21.926202763661585,0.3125
7.048282381510966,0.013983594523305597,3,49.508588092445166,21.72156476302193,0.0625
2.6828305308137432,0.23912945020094314,5,46.585847345931285,25.365661061627485,0.25
1.3577296214599932,0.1550271240308651,10,50.71135189270004,23.965459242919987,0.125
2.251960407281293,0.11967859904478743,2,82.74019796359353,7.503920814562586,0.0
2.1095681041977796,0.24230572675962947,3,67.9521594790111,14.96913620839556,0.125
1.165788716129505,0.11171813740810037,10,57.921056419352475,20.45657743225901,0.0625
7.231684486056714,0.14237484453775695,3,42.34157756971643,25.21336897211343,0.125
1.6385669775076663,0.12103010895213746,3,76.55716511246166,10.902133955015334,0.0625
8.05171527780336,0.2840931649027338,10,10.99142361098319,40.47843055560672,0.1875
2.344912715077329,0.26302266466089635,6,39.02543642461336,29.314825430154656,0.3125
6.532171028309761,0.0610503406309233,9,27.839144858451192,32.81434205661952,0.125
2.7184120432969854,0.16553277057022217,3,64.90793978351508,16.186824086593973,0.125
2.4632551492407027,0.12416988944226418,10,38.933724253796484,29.301510298481404,0.1875
4.093840828402065,0.2861639458992299,6,42.78079585798967,26.56268165680413,0.1875
3.9647790542841026,0.15341786963946438,3,46.17610472857949,24.929558108568205,0.25
9.824431567389212,0.15419110264086314,8,14.377842163053941,37.89886313477842,0.125
6.361655372090251,0.2410331812930105,5,34.44172313954874,29.598310744180502,0.1875
3.4003386990791675,0.1766444218714677,1,61.24830650460416,17.675677398158335,0.1875
5.285526502300023,0.11803636617279031,2,55.072367488499886,19.821053004600046,0.125
8.51908008667765,0.25385455369587284,10,21.15459956661175,35.1631601733553,0.0625
1.5784760192017528,0.14939129339474377,4,61.357619903991235,18.531952038403507,0.1875
8.780345240168344,0.058139714921723734,9,16.598273799158278,37.31069048033669,0.125
9.604834071709213,0.1847245845713893,7,24.72582964145394,32.834668143418426,0.0625
8.691611545178514,0.2127237377991195,9,23.291942274107427,34.00822309035703,0.0625
3.494474815414905,0.273913178181637,7,24.02762592292548,36.23894963082981,0.375
6.970201856000326,0.1904735612347396,5,43.898990719998366,24.565403712000652,0.0625
8.647985485941152,0.2419779844771388,2,38.26007257029424,26.545970971882305,0.125
9.109524115647021,0.18488421162231664,8,24.202379421764903,33.34404823129404,0.0625
9.18996283577436,0.13618945296024507,3,38.8001858211282,26.00492567154872,0.0625
4.879079129801596,0.18509315752767672,6,38.85460435099202,28.133158259603192,0.1875
7.697172117170843,0.13555778324293735,3,52.51413941414579,19.894344234341688,0.0
5.674753917037958,0.16386025657888667,8,41.37623041481021,26.474507834075915,0.0625
5.880102560198493,0.27680948154875545,7,24.59948719900754,34.76020512039699,0.25
9.447418847451404,0.15749605546381462,8,16.262905762742975,37.144837694902805,0.125
4.740386400928667,0.1182481103725748,7,49.04806799535666,23.105772801857334,0.0625
9.020965466471182,0.059046305629039675,4,42.89517266764409,24.041930932942364,0.0
2.6282980139563783,0.18193070645165071,5,34.358509930218105,31.506596027912757,0.375
6.370815261968751,0.14086361681314102,5,15.645923690156252,38.9916305239375,0.375
5.273111757785231,0.15871821830254038,7,33.88444121107385,30.42122351557046,0.1875
7.596841336299795,0.030603324347290337,7,41.015793318501025,25.69368267259959,0.0
8.121500567364198,0.09572620350888526,6,22.642497163179016,34.618001134728395,0.1875
3.8024958625594305,0.2545545888851671,5,40.987520687202846,27.60499172511886,0.25
5.326202560513721,0.16120440899705935,7,27.368987197431395,33.65240512102744,0.25
2.9177479970388376,0.24581905641466742,6,36.16126001480581,30.460495994077675,0.3125
5.332616027276398,0.23237643837512217,6,42.83691986361801,25.915232054552796,0.125
7.873111036867221,0.29275590197963197,7,0,48.121222073734444,0.4375
3.8821541978033305,0.1881037129901501,1,58.839229010983345,18.639308395606662,0.1875
8.680036600289947,0.14699343264788803,3,28.849816998550267,31.235073200579894,0.1875
8.898717212950153,0.05754618553889304,5,21.756413935249242,34.672434425900306,0.1875
7.691079115614854,0.21577007983593136,6,12.294604421925726,40.00715823122971,0.3125
9.311734759035156,0.10546049610488514,6,22.94132620482422,33.87346951807031,0.125
8.731672572487735,0.07310169339576549,1,47.09163713756132,22.08834514497547,0.0625
9.823658091700093,0.029202875082953092,5,35.88170954149953,27.147316183400186,0.0
3.0022650158743325,0.10408241236051514,1,69.48867492062834,13.754530031748665,0.125
4.980165110179788,0.0987058077950527,8,51.099174449101056,21.960330220359577,0.0
5.864923251284346,0.17415007536470165,9,24.925383743578266,34.60484650256869,0.1875
5.577111509218793,0.22365534173721574,3,38.11444245390604,28.154223018437584,0.25
4.773101559843336,0.05720828940727456,4,64.13449220078331,15.546203119686671,0.0
6.243036724476239,0.2405232365654328,5,16.284816377618796,38.73607344895248,0.375
6.972874110265471,0.1998468210481641,5,50.135629448672645,21.445748220530945,0.0
5.352910691717243,0.26534413882755287,1,20.23544654141378,37.20582138343448,0.5
9.383990805990981,0.18841725240227392,6,0,49.642981611981966,0.4375
1.2100072613415969,0.13027271740632262,9,48.19996369329202,25.295014522683193,0.1875
9.593831618543275,0.17193443342994083,10,15.780841907283616,37.312663237086554,0.0625
9.21391225116048,0.14496072400491758,9,20.680438744197602,35.05282450232096,0.0625
6.13072312897107,0.20478171597519623,6,38.84638435514465,27.51144625794214,0.125
7.2977283473556405,0.26313767397725746,3,23.261358263221794,34.72045669471128,0.3125
5.058733085071406,0.030493633688738874,4,62.706334574642966,16.117466170142812,0.0
8.25883367233115,0.25682364168798394,9,12.95583163834425,39.3926673446623,0.1875
4.235100617805633,0.007067572976593306,9,45.57449691097183,25.095201235611267,0.0625
3.830640771860963,0.11108671176752248,6,50.34679614069519,22.911281543721927,0.125
1.4051506803692901,0.13716473117922454,5,77.97424659815354,10.310301360738581,0.0
5.766060994921789,0.15726866115974655,10,41.16969502539106,26.532121989843578,0.0
2.746368856847904,0.21158444805454033,3,52.26815571576048,22.49273771369581,0.25
3.6173299403273567,0.034242084637371085,9,48.66335029836321,23.859659880654714,0.0625
6.573297244516445,0.2151949125697267,5,33.383513777417775,30.02159448903289,0.1875
2.1680608168127646,0.008386268027786813,9,62.159695915936176,17.83612163362553,0.0
1.4690672075667979,0.03748099618819144,7,65.40466396216601,16.563134415133597,0.0625
1.0661752906222013,0.16949929090471455,8,45.669123546889,26.632350581244403,0.25
9.636777939967867,0.10812441611060168,3,24.06611030016066,33.148555879935735,0.1875
5.394686562484548,0.13980181155840354,2,60.77656718757726,16.914373124969096,0.0625
6.862409281918298,0.24641869935940336,8,16.68795359040851,38.22481856383659,0.25
9.404159397356885,0.09923733507806147,2,34.47920301321557,28.05831879471377,0.125
9.004887289363971,0.21190416439590082,4,24.225563553180137,33.38477457872794,0.1875
4.04565892142414,0.21922425513734803,9,40.2717053928793,27.84131784284828,0.125
9.655461349273217,0.25672075649443876,1,4.972693253633906,42.685922698546435,0.4375
5.999039543449469,0.2119486816004733,6,20.75480228275265,36.62307908689894,0.3125
9.376952245707537,0.2046279293172934,9,13.615238771462316,38.50390449141507,0.125
1.0817761878134586,0.048104507121242486,9,67.5911190609327,15.663552375626917,0.0
6.915915482718988,0.2963254686286497,1,18.670422586405067,37.20683096543797,0.4375
5.268575406214867,0.26397443823312805,10,12.407122968925663,41.162150812429736,0.3125
9.818165189296954,0.2711160953593946,6,7.90917405351523,41.13633037859391,0.25
5.107163863743228,0.09174799384185005,10,31.964180681283864,31.464327727486456,0.125
5.410510500229489,0.14717568505951265,4,48.447447498852554,23.071021000458977,0.125
5.072686907706989,0.20471348122121633,4,50.136565461465054,22.395373815413976,0.125
1.4001320437626126,0.06665127780045953,8,56.49933978118693,21.050264087525225,0.125
9.131500857280013,0.2320785164845407,7,0,47.513001714560026,0.375
3.9628828849485,0.09701347069458777,4,55.685585575257505,20.175765769896998,0.125
4.209167384394108,0.178088035939665,5,51.45416307802946,22.168334768788217,0.125
1.161864788927344,0.15229266964848312,10,39.190676055363284,29.82372957785469,0.25
8.825793749256608,0.23086507258222505,8,0.6210312537169642,45.276587498513216,0.3125
5.051224052005237,0.16466091403060876,1,52.99387973997381,20.977448104010474,0.1875
3.2070610738768988,0.23310665331201352,7,31.714694630615497,32.5391221477538,0.3125
3.892813695898113,0.1137558936044502,6,50.035931520509436,23.035627391796226,0.125
8.995103961601025,0.05352560815204555,2,49.024480191994876,20.99020792320205,0.0
7.428412781939177,0.2652358088543929,2,56.857936090304115,17.856825563878353,0.0
1.4470238845225873,0.21034596635499503,1,71.01488057738706,13.769047769045175,0.1875
9.699135815187779,0.19279252823847884,9,12.004320924061105,39.14827163037556,0.125
7.655536704409041,0.26176239789332506,10,19.22231647795479,36.56107340881808,0.125
4.6550933152831675,0.11071048404648105,10,34.22453342358416,30.560186630566335,0.125
1.3289333409411583,0.20637690936465944,3,71.8553332952942,13.407866681882316,0.125
6.792682477688159,0.22571051417969423,4,35.28658761155921,28.96036495537632,0.1875
2.154751655971454,0.1688502989355349,7,61.97624172014273,17.93450331194291,0.0625
7.271363048067227,0.1298932621708478,1,41.89318475966387,25.41772609613445,0.1875
2.309725817103495,0.13994525543296357,8,45.701370914482524,25.99445163420699,0.1875
7.000460421997445,0.18698650735677722,8,22.247697890012773,35.37592084399489,0.1875
1.3111402034101016,0.24270066186735018,7,53.69429898294949,22.497280406820202,0.1875
5.504587895578685,0.24219950558006786,10,17.47706052210657,38.50917579115737,0.25
4.636218229615634,0.228065354618015,4,39.81890885192183,27.772436459231265,0.25
6.110135521062277,0.02469300998326991,5,48.199322394688615,22.845271042124555,0.0625
3.079557845222834,0.08594182250907731,4,72.60221077388583,12.159115690445667,0.0
8.316557295129659,0.1314676241087189,3,36.91721352435171,27.383114590259318,0.125
6.765806085910768,0.058823988619756025,1,63.17096957044616,15.031612171821536,0.0
2.635583887664445,0.08959545610266775,6,68.82208056167778,14.271167775328891,0.0
1.8720997064372167,0.15560746101043732,3,44.139501467813915,26.994199412874433,0.375
5.129525461001545,0.2451255419408949,9,34.85237269499228,30.00905092200309,0.125
5.983523534103938,0.15757237033020743,8,39.83238232948031,27.092047068207876,0.0625
2.647666328491145,0.2699917489389118,6,18.761668357544266,39.29533265698229,0.5
9.709109227115187,0.24896208094466274,9,18.204453864424067,36.04321845423037,0.0625
7.812885557878722,0.24865886558968614,9,2.685572210606381,44.750771115757445,0.3125
1.3913147821990535,0.026331611019178424,5,71.79342608900473,13.407629564398107,0.0625
1.445850347033753,0.2065193104416646,6,49.770748264831234,24.391700694067506,0.25
9.499888384534596,0.011455985830496073,7,31.500558077327014,29.499776769069193,0.0
9.195382375825504,0.06606005209958626,3,38.77308812087248,26.01576475165101,0.0625
8.49426623633464,0.10008129123276484,4,26.778668818326793,32.36353247266928,0.1875
5.936430989668276,0.25639305344762026,1,54.81784505165862,19.62286197933655,0.125
1.1693158022562335,0.010058689594045144,5,79.15342098871884,9.838631604512468,0.0
3.9596811140057917,0.04009172857684091,3,64.95159442997104,15.544362228011583,0.0625
4.160023130732029,0.2628491900576988,4,42.19988434633986,26.820046261464057,0.25
4.546435763856332,0.19077306448843429,2,71.26782118071834,12.092871527712663,0.0
7.082956675866652,0.06601936468218024,4,52.58521662066674,20.165913351733302,0.0
6.674046262815835,0.2927260203669811,10,0,50.22309252563167,0.4375
1.7107332300751583,0.1610168593556001,5,70.19633384962421,14.046466460150317,0.0625
2.757397201356973,0.22529698607411125,7,52.713013993215135,22.264794402713946,0.125
2.8649675488587993,0.2920734701984422,1,51.425162255706,22.8549350977176,0.3125
5.009969496328127,0.21948998730244754,6,44.45015251835937,25.269938992656254,0.125
6.310109529282642,0.12216851221981195,4,43.94945235358679,24.870219058565283,0.125
5.119698609055709,0.025209888588709893,2,68.40150695472146,13.239397218111417,0.0
7.119105954888607,0.10977408573651427,3,42.90447022555696,24.988211909777213,0.125
8.343048045445054,0.017072179866562308,1,42.784759772774734,24.436096090890107,0.125
8.62361492144996,0.28979031261390664,10,1.8819253927502047,44.74722984289992,0.25
2.4128168991774444,0.040097181616298126,4,75.93591550411278,10.82563379835489,0.0
1.270378972253258,0.04792302173081492,8,69.64810513873371,14.540757944506517,0.0
3.5325152698990245,0.2738983996797875,6,39.337423650504874,28.565030539798048,0.25
1.2863988006942182,0.18299440219514387,8,50.81800599652891,23.947797601388437,0.1875
5.719247285892614,0.09223976210280675,1,68.40376357053694,12.938494571785228,0.0
6.980966748734193,0.08780902708996022,9,31.845166256329037,30.586933497468387,0.0625
9.455059183423398,0.08799374464081683,10,10.224704082883008,40.160118366846795,0.125
4.716660229635554,0.04010725986710469,2,70.41669885182223,12.433320459271108,0.0
3.674674935536155,0.11066998615078592,7,54.37662532231923,20.97434987107231,0.0625
2.2879843791860335,0.05834045677197501,8,58.31007810406983,19.700968758372067,0.0625
5.112379315522776,0.24905008973191195,6,37.68810342238612,28.599758631045553,0.1875
6.194168706019072,0.11361858911750987,9,35.77915646990465,29.013337412038144,0.0625
6.6173173591610475,0.01032274352596857,10,36.91341320419476,28.234634718322095,0.0
1.2152264113054305,0.12322249358716919,1,78.42386794347286,10.18045282261086,0.125
3.0947365504162834,0.10671087351298628,3,69.27631724791858,13.814473100832567,0.0625
7.311614497325672,0.12160052386136655,9,11.441927513371638,40.62322899465134,0.25
1.6552982409206471,0.14865337985403748,5,57.97350879539677,20.185596481841294,0.1875
4.253061650792402,0.17677645591882932,5,32.48469174603798,31.631123301584804,0.3125
3.3927089290717616,0.06070030859850373,9,49.78645535464119,23.410417858143525,0.0625
8.28977851395982,0.2606543340282284,1,36.8011074302009,27.45455702791964,0.1875
3.0324416365422704,0.08837344753250516,7,51.33779181728865,22.81488327308454,0.125
8.948494234609917,0.06643353166593947,8,25.00752882695042,33.021988469219835,0.0625
3.7805229949767947,0.1526939711781192,10,13.597385025116026,41.31104598995359,0.375
3.1995053677125664,0.004447276631492536,10,54.002473161437166,21.399010735425133,0.0
9.499840712599857,0.2679879404713772,2,15.250796437000716,37.62468142519971,0.3125
5.101387163624199,0.22844804626365023,9,3.7430641818790065,45.5777743272484,0.4375
6.4268904333669425,0.2747980422029069,10,0,59.103780866733885,0.625
4.512581381463505,0.10973803839084352,6,46.937093092682474,24.27516276292701,0.125
4.074932609084012,0.23403069077297708,3,58.125336954579936,18.899865218168024,0.125
6.246728389212368,0.20572780718310404,4,50.51635805393816,21.618456778424736,0.0625
